LAT,LONG,Lng,Lat,Agency_Name,Address,Request_type,Description
43.0489191,-76.1517942,-76.1749,43.0523,"Garbage, Recycling & Graffiti","826 Park Ave Syracuse, New York, 13204",Report Improperly Set Out Trash or Recycling (Illegal Setout),"In response to the ticket already placed...

826 park ave is my residence.  There is not nor has there been a mattress or anything that would be considered an illegal set out in front of my home.   (See pictures)  

"
43.0489191,-76.1517942,-76.158,43.0314,"Garbage, Recycling & Graffiti","302 Hovey St Syracuse, New York, 13207",Report a Skipped Bulk Pick Up,Extra bags skipped per caller. 
43.0489191,-76.1517942,-76.1433,42.9947,"Garbage, Recycling & Graffiti","5117 S Salina St Syracuse, New York, 13205",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations. 
43.0489191,-76.1517942,-76.1416,43.0131,"Garbage, Recycling & Graffiti","3611 S Salina St Syracuse, New York, 13205",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations. 
43.0489191,-76.1517942,-76.1514,43.0016,"Garbage, Recycling & Graffiti","327 W Seneca Tpke Syracuse, New York, 13207",Sanitation Exempt Skipped,Constituent called to report that their recycling was skipped. No violations. 
43.0489191,-76.1517942,-76.1609,43.0174,"Garbage, Recycling & Graffiti","220 Valley Dr Syracuse, New York, 13207",Report a Skipped Bulk Pick Up,Constituent scheduled a bulk pickup. Skipped per caller. 
43.0489191,-76.1517942,-76.1453,43.0148,"Garbage, Recycling & Graffiti","1140 Cannon St Syracuse, New York, 13205",Report a Skipped Recycling Pick Up,Constituent says her recycling was skipped. 
43.0489191,-76.1517942,-76.1457,43.0189,"Garbage, Recycling & Graffiti","715 Cannon St Syracuse, New York, 13205",Report a Skipped Recycling Pick Up,Constituent says her recycling was skipped. 
43.0489191,-76.1517942,-76.1749,43.0523,"Garbage, Recycling & Graffiti","826 Park Ave Syracuse, New York, 13204",Report Improperly Set Out Trash or Recycling (Illegal Setout),couch and mattress at the curb
43.0489191,-76.1517942,-76.1456,43.0225,"Garbage, Recycling & Graffiti","200 Warner Ave Syracuse, New York, 13205",Report a Skipped Recycling Pick Up,Constituent says his recycling was skipped. 
43.0489191,-76.1517942,-76.1456,43.0225,"Garbage, Recycling & Graffiti","200 Warner Ave Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up,Constituent says his weekly trash was skipped. 
43.0489191,-76.1517942,-76.1448,43.0754,"Garbage, Recycling & Graffiti","173 Ross Park Syracuse, New York, 13208",Tires,4 tires will set out 1/6 
43.0489191,-76.1517942,-76.1589,43.0189,"Garbage, Recycling & Graffiti","713 W Brighton Ave Syracuse, New York, 13207",Report a Skipped Bulk Pick Up,Constituent called to report that their scheduled bulk pick up as skipped. No violations. 
43.0489191,-76.1517942,-76.1372,43.0241,"Garbage, Recycling & Graffiti","232 Moore Ave Syracuse, New York, 13210",Report a Skipped Weekly Trash Pick Up,Constituent says his weekly trash was skipped. 
43.0489191,-76.1517942,-76.1138,43.0709,"Garbage, Recycling & Graffiti","239 North Ave Syracuse, New York, 13206",Report a Skipped Weekly Trash Pick Up,Constituent called to report their trash as skipped. No violations. 
43.0489191,-76.1517942,-76.1144,43.0404,"Garbage, Recycling & Graffiti","752 Westmoreland Ave Syracuse, New York, 13210",Sanitation Exempt Skipped,Medical exemption skipped trash. 
43.0489191,-76.1517942,-76.128,43.0619,"Garbage, Recycling & Graffiti","1252 James St Syracuse, New York, 13203",Tires,4 tires
43.0489191,-76.1517942,-76.124,43.0485,"Garbage, Recycling & Graffiti","1521 E Fayette St Syracuse, New York, 13210",Report a Skipped Bulk Pick Up,Extra bags scheduled in rubicon skipped per constituent. 
43.0489191,-76.1517942,-76.1418,42.9936,"Garbage, Recycling & Graffiti","151 Harding Pl Syracuse, New York, 13205",Report Improperly Set Out Trash or Recycling (Illegal Setout),There has been a blue couch sitting out at the curb since before Thanksgiving . Can something be done about this? I’ve sent messages and photos and it’s still there. 
43.0489191,-76.1517942,-76.1209,43.0346,"Garbage, Recycling & Graffiti","119 Westminster Ave Syracuse, New York, 13210",Report a Skipped Bulk Pick Up,Constituent called to report their scheduled bulk pick up as skipped. No violations. 
43.0489191,-76.1517942,-76.144,42.9932,"Garbage, Recycling & Graffiti","5306 S Salina St Syracuse, New York, 13205",Report Litter on Private Land,The trash in front of this house is getting blown all over South Salina street
43.0489191,-76.1517942,-76.0902,43.0523,"Garbage, Recycling & Graffiti","1007 Hazelwood Ave Syracuse, New York, 13224",Sanitation Exempt Skipped,Constituent says her weekly trash was skipped. 
43.0489191,-76.1517942,-76.1343,43.0656,"Garbage, Recycling & Graffiti","437 Dewitt St Syracuse, New York, 13203",Report a Skipped Weekly Trash Pick Up,Skipped weekly trash. 
43.0489191,-76.1517942,-76.0975,43.0621,"Garbage, Recycling & Graffiti","1318 Sunnycrest Rd Syracuse, New York, 13206",Report a Skipped Weekly Trash Pick Up,Skipped trash. 
43.0489191,-76.1517942,-76.1606,43.0548,"Garbage, Recycling & Graffiti","600–662 W Belden Ave Syracuse NY 13204, United States",Tires,Tires left on sidewalks
43.0489191,-76.1517942,-76.1703,43.0309,"Garbage, Recycling & Graffiti","221 Hubbell Ave Syracuse, New York, 13207",Tires,3 bike tires
43.0489191,-76.1517942,-76.1062,43.0635,"Garbage, Recycling & Graffiti","316 S Edwards Ave Syracuse, New York, 13206",Sanitation Exempt Skipped,"Skipped trash and recycling. Medical exemption, has not been picked up since added to the list. Trash and recycling bin are full.  "
43.0489191,-76.1517942,-76.1076,43.0665,"Garbage, Recycling & Graffiti","180 S Collingwood Ave Syracuse, NY, 13206, USA",Report Improperly Set Out Trash or Recycling (Illegal Setout),
43.0489191,-76.1517942,-76.1111,43.0733,"Garbage, Recycling & Graffiti","397 Lillian Ave Syracuse, New York, 13206",Report a Skipped Weekly Trash Pick Up,Skipped trash. On the Coughlin side. 
43.0489191,-76.1517942,-76.153,43.0382,"Garbage, Recycling & Graffiti","520 Oneida St Syracuse, New York, 13202",Report a Skipped Bulk Pick Up,Constituent called to report their scheduled bulk pick up as skipped. No violations.
43.0489191,-76.1517942,-76.1432,43.0714,"Garbage, Recycling & Graffiti","1407 Butternut St Syracuse, New York, 13208",Sanitation Exempt Skipped,Skipped trash and recycling. Medical exemption. 
43.0489191,-76.1517942,-76.1458,43.0338,"Garbage, Recycling & Graffiti","214 Martin Luther King E Syracuse NY 13205, United States",Report Litter on Public Land,"MLK from 200 block up to Renwick
"
43.0489191,-76.1517942,-76.1596,43.0239,"Garbage, Recycling & Graffiti","1322 South Ave Syracuse NY 13207, United States",Report Litter on Public Land,
43.0489191,-76.1517942,-76.1128,43.0669,"Garbage, Recycling & Graffiti","156 Stafford Ave Syracuse, New York, 13206",Report a Skipped Weekly Trash Pick Up,Skipped trash. 
43.0489191,-76.1517942,-76.1416,42.9908,"Garbage, Recycling & Graffiti","131 Conifer Dr Syracuse, New York, 13205",Yard Waste,Area rug 
43.0489191,-76.1517942,-76.188,43.0523,"Garbage, Recycling & Graffiti","1625 W Genesee St Syracuse, New York, 13204",Tires,4 Tires
43.0489191,-76.1517942,-76.1127,43.0659,"Garbage, Recycling & Graffiti","200 Stafford Ave Syracuse, New York, 13206",Report a Skipped Recycling Pick Up,"Skipped recycling, placed on Northcliffe Rd. "
43.0489191,-76.1517942,-76.1393,43.0527,"Garbage, Recycling & Graffiti","207 Howard St Syracuse, New York, 13203",Sanitation Exempt Skipped,Skipped recycling. 
43.0489191,-76.1517942,-76.1356,43.0535,"Garbage, Recycling & Graffiti","411 Lodi St Syracuse, New York, 13203",Report a Skipped Weekly Trash Pick Up,Constituent says his weekly trash and recycling were skipped. 
43.0489191,-76.1517942,-76.1609,43.0407,"Garbage, Recycling & Graffiti","205 Slocum Ave Syracuse, New York, 13204",Report Improperly Set Out Trash or Recycling (Illegal Setout),Constituent called to report an illegal setout of a couch. The house is boarded up and seeming to be a dumping zone. 
43.0489191,-76.1517942,-76.1525,43.0621,"Garbage, Recycling & Graffiti","1022 N Townsend St Syracuse, New York, 13208",Yard Waste,Constituent has called several times about a large pile of leaves in the street for the last month.
43.0489191,-76.1517942,-76.1098,43.0625,"Garbage, Recycling & Graffiti","344 Woodbine Ave Syracuse, New York, 13206",Report a Skipped Recycling Pick Up,Skipped recycling. 
43.0489191,-76.1517942,-76.1469,43.0616,"Garbage, Recycling & Graffiti","125 Peters St Syracuse, New York, 13208",Report Improperly Set Out Trash or Recycling (Illegal Setout),Constituent called again to report that this trash is piling up and has overflowing cans. Constituent is upset and disgusted because this is causing vermin to spread onto constituents' property. 
43.0489191,-76.1517942,-76.1249,43.0618,"Garbage, Recycling & Graffiti","300 Wilson St Syracuse, New York, 13203",Report a Skipped Weekly Trash Pick Up,Constituent says the 300 block was skipped. 
43.0489191,-76.1517942,-76.1453,43.0159,"Garbage, Recycling & Graffiti","200 W Calthrop Ave Syracuse, New York, 13205",Report Litter on Public Land,"Constituent called anonymously to report a pile of trash and debris at the curb. Stated the pile has been there for over a month, it is now attracting rodents to the area. Requesting for this to be picked up. "
43.0489191,-76.1517942,-76.1327,43.0626,"Garbage, Recycling & Graffiti","206 Dewitt St Syracuse, New York, 13203",Report a Skipped Recycling Pick Up,Constituent says his recycling was skipped. 
43.0489191,-76.1517942,-76.0962,43.0679,"Garbage, Recycling & Graffiti","144 Milford Dr E Syracuse, New York, 13206",Report a Skipped Recycling Pick Up,Constituent called to report her recycling as a partial skip. No violations. 
43.0489191,-76.1517942,-76.101,43.0489,"Garbage, Recycling & Graffiti","166 Fayette Blvd Syracuse, New York, 13224",Tires,1 tire
43.0489191,-76.1517942,-76.1762,43.0497,"Garbage, Recycling & Graffiti","148 Lakeview Ave Syracuse, New York, 13204",Report a Skipped Weekly Trash Pick Up,CONSTITUENT SAYS HIS WEEKLY TRASH WAS SKIPPED.
43.0489191,-76.1517942,-76.0916,43.0665,"Garbage, Recycling & Graffiti","217 Burns Ave Syracuse, New York, 13206",Sanitation Exempt Skipped,CONSTITUENT SAYS THE TRASH AND RECYCLING WAS SKIPPED. 
43.0489191,-76.1517942,-76.1379,43.0614,"Garbage, Recycling & Graffiti","413 Douglas St Syracuse, New York, 13203",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations. 
43.0489191,-76.1517942,-76.1399,43.079,"Garbage, Recycling & Graffiti","159 Harding St Syracuse, New York, 13208",Report a Skipped Weekly Trash Pick Up,Weekly trash skipped per caller
43.0489191,-76.1517942,-76.1531,43.0151,"Garbage, Recycling & Graffiti","157 Wiman Ave Syracuse, New York, 13205",Report Improperly Set Out Trash or Recycling (Illegal Setout),Constituent called to report that this address has trash building up around the property. Constituent said this is spilling onto their property. 
43.0489191,-76.1517942,-76.1421,43.0708,"Garbage, Recycling & Graffiti","1307 Highland St Syracuse, New York, 13203",Report a Skipped Weekly Trash Pick Up,Constituent says her weekly trash was skipped. She says her neighbors trash was also skipped. 
43.0489191,-76.1517942,-76.1708,43.0448,"Garbage, Recycling & Graffiti","700 Block Of Marcellus St Syracuse, New York, 13204",Report Litter on Public Land,2 private vendor trash containers appear to be abandoned in the roadway and on the public walkway along the old Rockwell Building.
43.0489191,-76.1517942,-76.1823,43.0485,"Garbage, Recycling & Graffiti","100 N Lowell Ave Syracuse, New York, 13204",Report a Skipped Weekly Trash Pick Up,Constituent emailed Cityline stating that trash in the 100 block was skipped. 
43.0489191,-76.1517942,-76.1302,43.0618,"Garbage, Recycling & Graffiti","1223 James St Syracuse, New York, 13203",Report a Skipped Recycling Pick Up,Constituent says her recycling was skipped. 
43.0489191,-76.1517942,-76.0926,43.064,"Garbage, Recycling & Graffiti","321 Clover Ridge Dr Syracuse, New York, 13206",Report a Skipped Weekly Trash Pick Up,Constituent says her weekly trash was skipped. 
43.0489191,-76.1517942,-76.1501,43.0487,"Garbage, Recycling & Graffiti","217 E Fayette St Syracuse, New York, 13202",Graffiti on Private Land,"in parking lot between church & building, Montgomery street building has gaffiti.   Building is old Masonic Temple building."
43.0489191,-76.1517942,-76.1346,43.0592,"Garbage, Recycling & Graffiti","James St & Oak St Syracuse, New York, 13203",Graffiti on Public Land,on street light pole
43.0489191,-76.1517942,-76.1404,43.0563,"Garbage, Recycling & Graffiti","James St & Lodi St Syracuse, New York, 13203",Graffiti on Public Land,on city traffic control box
43.0489191,-76.1517942,-76.1404,43.0563,"Garbage, Recycling & Graffiti","James St & Lodi St Syracuse, New York, 13203",Graffiti on Public Land,on City traffic control box
43.0489191,-76.1517942,-76.142,43.0556,"Garbage, Recycling & Graffiti","741 James St Syracuse, New York, 13203",Graffiti on Public Land,on Post Office mail box
43.0489191,-76.1517942,-76.1445,43.0543,"Garbage, Recycling & Graffiti","James St & N Mcbride St Syracuse, New York, 13203",Graffiti on Public Land,on Post Office mail box
43.0489191,-76.1517942,-76.1444,43.0546,"Garbage, Recycling & Graffiti","601 James St Syracuse, New York, 13203",Graffiti on Private Land,"on James side & on McBride side, on building"
43.0489191,-76.1517942,-76.146,43.0536,"Garbage, Recycling & Graffiti","James St & N Townsend St Syracuse, New York, 13203",Graffiti on Public Land,on city traffic control box
43.0489191,-76.1517942,-76.139,43.0723,"Garbage, Recycling & Graffiti","Grant Blvd & Wadsworth St Syracuse, New York, 13208",Graffiti on Public Land,on city traffic control box
43.0489191,-76.1517942,-76.1367,43.0724,"Garbage, Recycling & Graffiti","Grant Blvd & Oak St Syracuse, New York, 13208",Graffiti on Public Land,on city traffic control box
43.0489191,-76.1517942,-76.112,43.0686,"Garbage, Recycling & Graffiti","James St & Marlborough Rd Syracuse, New York, 13206",Graffiti on Public Land,on city traffic control box
43.0489191,-76.1517942,-76.1105,43.0686,"Garbage, Recycling & Graffiti","James St & Lillian Ave Syracuse, New York, 13206",Graffiti on Public Land,on city traffic control box
43.0489191,-76.1517942,-76.1045,43.0619,"Garbage, Recycling & Graffiti","Sunnycrest Rd & S Midler Ave Syracuse, New York, 13206",Graffiti on Public Land,on city traffic control box
43.0489191,-76.1517942,-76.117,43.0558,"Garbage, Recycling & Graffiti","1463 Burnet Ave Syracuse, New York, 13206",Graffiti on Private Land,on building
43.0489191,-76.1517942,-76.1432,43.0522,"Garbage, Recycling & Graffiti","332 Burnet Ave Syracuse, New York, 13203",Graffiti on Private Land,"on Verizon equipment box, in lawn near this address"
43.0489191,-76.1517942,-76.1222,43.0584,"Garbage, Recycling & Graffiti","Robinson St & Teall Ave Syracuse, New York, 13206",Graffiti on Public Land,on city traffic control box
43.0489191,-76.1517942,-76.1257,43.0581,"Garbage, Recycling & Graffiti","Robinson St & Vine St Syracuse, NY, 13203, USA",Graffiti on Private Land,on boarded up building
43.0489191,-76.1517942,-76.1257,43.0581,"Garbage, Recycling & Graffiti","Robinson St & Vine St Syracuse, New York, 13203",Graffiti on Private Land,vacant building on two faces of building
43.0489191,-76.1517942,-76.1245,43.0535,"Garbage, Recycling & Graffiti","Burnet Ave & Sherwood Ave Syracuse, New York, 13203",Graffiti on Public Land,on Spectrum cable box
43.0489191,-76.1517942,-76.1275,43.0527,"Garbage, Recycling & Graffiti","Burnet Ave & N Beech St Syracuse, New York, 13203",Graffiti on Public Land,on Post Office mail box
43.0489191,-76.1517942,-76.1469,43.0599,"Garbage, Recycling & Graffiti","Lodi St & Butternut St Syracuse, New York, 13208",Graffiti on Public Land,on DPW crossing signal pole
43.0489191,-76.1517942,-76.1382,43.0552,"Garbage, Recycling & Graffiti","Green St & Lodi St Syracuse, NY, 13203, USA",Graffiti on Public Land,2nd.    on city traffic control box
43.0489191,-76.1517942,-76.1382,43.0552,"Garbage, Recycling & Graffiti","Lodi St & Green St Syracuse, New York, 13203",Graffiti on Public Land,on Verizon equipment box
43.0489191,-76.1517942,-76.1415,43.0569,"Garbage, Recycling & Graffiti","Lodi St & E Willow St Syracuse, New York, 13203",Graffiti on Public Land,on city traffic control box
43.0489191,-76.1517942,-76.1361,43.0632,"Garbage, Recycling & Graffiti","Oak St & Park St Syracuse, NY, 13203, USA",Graffiti on Public Land,"near old KFC driveway, Verizon equipment box"
43.0489191,-76.1517942,-76.1361,43.0632,"Garbage, Recycling & Graffiti","Oak St & Park St Syracuse, NY, 13203, USA",Graffiti on Public Land,Verizon equipment box
43.0489191,-76.1517942,-76.1361,43.0632,"Garbage, Recycling & Graffiti","Oak St & Park St Syracuse, NY, 13203, USA",Graffiti on Public Land,city traffic control box
43.0489191,-76.1517942,-76.1361,43.0632,"Garbage, Recycling & Graffiti","Park St & Oak St Syracuse, New York, 13203",Graffiti on Public Land,"first:  on Verizon telephone box.
second:  on second box, opposite side of street.
"
43.0489191,-76.1517942,-76.1058,43.073,"Garbage, Recycling & Graffiti","279 N Midler Ave Syracuse, New York, 13206",Trash Can on Public Land,I will be putting out extra trash from.the holidays and I am moving out so it's extra trash from cleaning out apartment 
43.0489191,-76.1517942,-76.157,43.0629,"Garbage, Recycling & Graffiti","1215 N State St Syracuse, New York, 13208",Report a Skipped Bulk Pick Up,Constituent called to report their scheduled bulk pick up as skipped. No violations. 
43.0489191,-76.1517942,-76.1598,43.0414,"Garbage, Recycling & Graffiti","127 Shonnard St Syracuse, New York, 13204",Report a Skipped Recycling Pick Up,Constituent called to report that their recycling as skipped. No violations. 
43.0489191,-76.1517942,-76.1364,43.0708,"Garbage, Recycling & Graffiti","1354 Oak St Syracuse, New York, 13203",Report a Skipped Bulk Pick Up,Constituent called to report that their scheduled bulk ick as skipped. No violations. 
43.0489191,-76.1517942,-76.1445,43.0744,"Garbage, Recycling & Graffiti","160 Hood Ave Syracuse, New York, 13208",Report a Skipped Recycling Pick Up,Constituent called to report their recycling as skipped. No violations. 
43.0489191,-76.1517942,-76.1342,43.0733,"Garbage, Recycling & Graffiti","102 Bronx Ave Syracuse, New York, 13208",Report a Skipped Weekly Trash Pick Up,"Constituent says her weekly trash was skipped. 
"
43.0489191,-76.1517942,-76.1602,43.042,"Garbage, Recycling & Graffiti","703 Niagara St Syracuse, New York, 13204",Report a Skipped Recycling Pick Up,"Skipped recycling, week B. "
43.0489191,-76.1517942,-76.1355,43.0677,"Garbage, Recycling & Graffiti","413 Helen St Syracuse, New York, 13203",Report a Skipped Bulk Pick Up,Constituent called to report that their sched7ued bulk pick as skipped. No violations. 
43.0489191,-76.1517942,-76.1903,43.0561,"Garbage, Recycling & Graffiti","102 Lewis St Syracuse, New York, 13204",Report Improperly Set Out Trash or Recycling (Illegal Setout),"Constituent called to report that this address has bedframes, mattress, comforters, all at the curb. Their trash is also in the road and leaves their carts out. "
43.0489191,-76.1517942,-76.1416,43.0808,"Garbage, Recycling & Graffiti","2004 Court St Syracuse, New York, 13208",Report a Skipped Bulk Pick Up,Constituent called to report that their scheduled bulk pick up as partial skip. Extra bags. No violations. 
43.0489191,-76.1517942,-76.1694,43.045,"Garbage, Recycling & Graffiti","713 Marcellus St Syracuse, NY 13204, USA",Report Improperly Set Out Trash or Recycling (Illegal Setout),"numerous City provided trash cans have been abandoned at this property which I own, this is not a residential property and does not have its own trash cans, therefore these were stolen from other locations and abandoned and need to be picked up by the city to be taken back to their owners according to the serial numbers."
43.0489191,-76.1517942,-76.1715,43.0331,"Garbage, Recycling & Graffiti","1038 Bellevue Ave Syracuse, New York, 13204",Report a Skipped Recycling Pick Up,Skipped recycling. Week B. 
43.0489191,-76.1517942,-76.1361,43.071,"Garbage, Recycling & Graffiti","302 Mertens Ave Syracuse, New York, 13203",Report a Skipped Weekly Trash Pick Up,Constituent says her weekly trash was skipped. 
43.0489191,-76.1517942,-76.1898,43.0557,"Garbage, Recycling & Graffiti","721 Emerson Ave Syracuse, New York, 13204",Report Litter on Public Land,Constituent says the resident of this property is dumping furniture across the street on city property. 
43.0489191,-76.1517942,-76.1462,43.0621,"Garbage, Recycling & Graffiti","419 S Alvord St Syracuse, New York, 13208",Report a Skipped Bulk Pick Up,Constituent called to report their scheduled bulk pick up as skipped. No violations. 
43.0489191,-76.1517942,-76.1587,43.0379,"Garbage, Recycling & Graffiti","159 South Ave Syracuse, New York, 13204",Report a Skipped Recycling Pick Up,"Skipped recycling, B week, did not get picked up on Saturday. "
43.0489191,-76.1517942,-76.1669,43.042,"Garbage, Recycling & Graffiti","445 Seymour St Syracuse, New York, 13204",Report a Skipped Recycling Pick Up,Skipped recycling pick up. 
43.0489191,-76.1517942,-76.1797,43.0306,"Garbage, Recycling & Graffiti","244 Markland Ave Syracuse, New York, 13207",Report a Skipped Weekly Trash Pick Up,Constituent says his weekly trash was skipped. 
43.0489191,-76.1517942,-76.1394,42.9955,"Garbage, Recycling & Graffiti","217 E Cheltenham Rd Syracuse, New York, 13205",Report a Skipped Bulk Pick Up,"Skipped bulk, couch. "
43.0489191,-76.1517942,-76.1497,43.0165,"Garbage, Recycling & Graffiti","316 W Pleasant Ave Syracuse, New York, 13205",Report a Skipped Weekly Trash Pick Up,Constituent says her weekly trash was skipped. 